RunID,TimesheetID,Page,Row,Col,FieldKey,RawText,NormalizedTime,Confidence,CropPath,Warnings,_source_file,IsValid
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,114.30.,,,data/clockin_synth/crops\clock_0007\time\row8_clock_in_pm.png,unparsable('114.30.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_out_am,(13.45.,13:45,,data/clockin_synth/crops\clock_0007\time\row8_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,(10.15.,10:15,,data/clockin_synth/crops\clock_0007\time\row8_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_am,",000",,,data/clockin_synth/crops\clock_0008\time\row8_clock_in_am.png,"unparsable(',000'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,114.30.,,,data/clockin_synth/crops\clock_0008\time\row8_clock_in_pm.png,unparsable('114.30.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_out_am,"(14,000.",,,data/clockin_synth/crops\clock_0008\time\row8_clock_out_am.png,"unparsable('(14,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,(1950.,19:50,,data/clockin_synth/crops\clock_0008\time\row8_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_am,(07.45.,07:45,,data/clockin_synth/crops\clock_0009\time\row8_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_in_pm,(2/2.S.,22:05,,data/clockin_synth/crops\clock_0009\time\row8_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_am,(10.45.,10:45,,data/clockin_synth/crops\clock_0009\time\row8_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,8,,row8_clock_out_pm,"(150,000.",,,data/clockin_synth/crops\clock_0009\time\row8_clock_out_pm.png,"unparsable('(150,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_in_am,(10.45.,10:45,,data/clockin_synth/crops\clock_0000\time\row9_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,(14.45.,14:45,,data/clockin_synth/crops\clock_0000\time\row9_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(13.45.,13:45,,data/clockin_synth/crops\clock_0000\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,(18.16.,18:16,,data/clockin_synth/crops\clock_0000\time\row9_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_am,(10.45.,10:45,,data/clockin_synth/crops\clock_0001\time\row9_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,(15.30.,15:30,,data/clockin_synth/crops\clock_0001\time\row9_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(14.45.,14:45,,data/clockin_synth/crops\clock_0001\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,(18,18:00,,data/clockin_synth/crops\clock_0001\time\row9_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_am,",09.15.",,,data/clockin_synth/crops\clock_0002\time\row9_clock_in_am.png,"unparsable(',09.15.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,"(14,000.",,,data/clockin_synth/crops\clock_0002\time\row9_clock_in_pm.png,"unparsable('(14,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(13.15.,13:15,,data/clockin_synth/crops\clock_0002\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,(18.54.,18:54,,data/clockin_synth/crops\clock_0002\time\row9_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_am,(07.15.,07:15,,data/clockin_synth/crops\clock_0003\time\row9_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,(11-145.,,,data/clockin_synth/crops\clock_0003\time\row9_clock_in_pm.png,unparsable('(11-145.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(2/2.S.,22:05,,data/clockin_synth/crops\clock_0003\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,166.52.,,,data/clockin_synth/crops\clock_0003\time\row9_clock_out_pm.png,unparsable('166.52.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_in_am,",09130",,,data/clockin_synth/crops\clock_0004\time\row9_clock_in_am.png,"unparsable(',09130'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,114.30.,,,data/clockin_synth/crops\clock_0004\time\row9_clock_in_pm.png,unparsable('114.30.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(13.30.,13:30,,data/clockin_synth/crops\clock_0004\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,(18.07.,18:07,,data/clockin_synth/crops\clock_0004\time\row9_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_am,(08145.,08:45,,data/clockin_synth/crops\clock_0005\time\row9_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,(13.45.,13:45,,data/clockin_synth/crops\clock_0005\time\row9_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(12.45.,12:45,,data/clockin_synth/crops\clock_0005\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,"""17.48.",17:48,,data/clockin_synth/crops\clock_0005\time\row9_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_am,",093.45.",,,data/clockin_synth/crops\clock_0006\time\row9_clock_in_am.png,"unparsable(',093.45.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,(13.30.,13:30,,data/clockin_synth/crops\clock_0006\time\row9_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(12.45.,12:45,,data/clockin_synth/crops\clock_0006\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,(28.41.,04:41,,data/clockin_synth/crops\clock_0006\time\row9_clock_out_pm.png,hour>23,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_am,(08.15.,08:15,,data/clockin_synth/crops\clock_0007\time\row9_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,"(12,000.",,,data/clockin_synth/crops\clock_0007\time\row9_clock_in_pm.png,"unparsable('(12,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(2/2.S.,22:05,,data/clockin_synth/crops\clock_0007\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,(18.27.,18:27,,data/clockin_synth/crops\clock_0007\time\row9_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_am,(07.45.,07:45,,data/clockin_synth/crops\clock_0008\time\row9_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,(2/2.S.,22:05,,data/clockin_synth/crops\clock_0008\time\row9_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(10.45.,10:45,,data/clockin_synth/crops\clock_0008\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,(15.53.,15:53,,data/clockin_synth/crops\clock_0008\time\row9_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_in_am,"(1,000.",,,data/clockin_synth/crops\clock_0009\time\row9_clock_in_am.png,"unparsable('(1,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,9,,row9_clock_in_pm,(14.15.,14:15,,data/clockin_synth/crops\clock_0009\time\row9_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_am,(13.30.,13:30,,data/clockin_synth/crops\clock_0009\time\row9_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,9,,row9_clock_out_pm,"(1,18",01:18,,data/clockin_synth/crops\clock_0009\time\row9_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,",09130",,,data/clockin_synth/crops\clock_0000\time\row10_clock_in_am.png,"unparsable(',09130'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,114.30.,,,data/clockin_synth/crops\clock_0000\time\row10_clock_in_pm.png,unparsable('114.30.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_out_am,(13.30.,13:30,,data/clockin_synth/crops\clock_0000\time\row10_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,(18.44.,18:44,,data/clockin_synth/crops\clock_0000\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,",093.45.",,,data/clockin_synth/crops\clock_0001\time\row10_clock_in_am.png,"unparsable(',093.45.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,(13.45.,13:45,,data/clockin_synth/crops\clock_0001\time\row10_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_am,(12.45.,12:45,,data/clockin_synth/crops\clock_0001\time\row10_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,(17.04.,17:04,,data/clockin_synth/crops\clock_0001\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,",093.45.",,,data/clockin_synth/crops\clock_0002\time\row10_clock_in_am.png,"unparsable(',093.45.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,(14.45.,14:45,,data/clockin_synth/crops\clock_0002\time\row10_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_am,(13.45.,13:45,,data/clockin_synth/crops\clock_0002\time\row10_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,"""17.27.",17:27,,data/clockin_synth/crops\clock_0002\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,",093.45.",,,data/clockin_synth/crops\clock_0003\time\row10_clock_in_am.png,"unparsable(',093.45.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,(13.45.,13:45,,data/clockin_synth/crops\clock_0003\time\row10_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_am,(12.45.,12:45,,data/clockin_synth/crops\clock_0003\time\row10_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,(2/13.,02:13,,data/clockin_synth/crops\clock_0003\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,(08130,08:30,,data/clockin_synth/crops\clock_0004\time\row10_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,"(12,000.",,,data/clockin_synth/crops\clock_0004\time\row10_clock_in_pm.png,"unparsable('(12,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_out_am,(1/1.30.,11:30,,data/clockin_synth/crops\clock_0004\time\row10_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,(17.10.,17:10,,data/clockin_synth/crops\clock_0004\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,(07.15.,07:15,,data/clockin_synth/crops\clock_0005\time\row10_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,(11-145.,,,data/clockin_synth/crops\clock_0005\time\row10_clock_in_pm.png,unparsable('(11-145.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_out_am,(2/2.S.,22:05,,data/clockin_synth/crops\clock_0005\time\row10_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,"""17.16.",17:16,,data/clockin_synth/crops\clock_0005\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,",000",,,data/clockin_synth/crops\clock_0006\time\row10_clock_in_am.png,"unparsable(',000'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,"(12,000.",,,data/clockin_synth/crops\clock_0006\time\row10_clock_in_pm.png,"unparsable('(12,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_out_am,"(11,000.",,,data/clockin_synth/crops\clock_0006\time\row10_clock_out_am.png,"unparsable('(11,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,(10,10:00,,data/clockin_synth/crops\clock_0006\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,(10.45.,10:45,,data/clockin_synth/crops\clock_0007\time\row10_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,114.30.,,,data/clockin_synth/crops\clock_0007\time\row10_clock_in_pm.png,unparsable('114.30.'); invalid_time,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_out_am,(13.45.,13:45,,data/clockin_synth/crops\clock_0007\time\row10_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,(18.47.,18:47,,data/clockin_synth/crops\clock_0007\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,",09130",,,data/clockin_synth/crops\clock_0008\time\row10_clock_in_am.png,"unparsable(',09130'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,(14.15.,14:15,,data/clockin_synth/crops\clock_0008\time\row10_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_am,(13.30.,13:30,,data/clockin_synth/crops\clock_0008\time\row10_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,(20121.,20:21,,data/clockin_synth/crops\clock_0008\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,10,,row10_clock_in_am,",000",,,data/clockin_synth/crops\clock_0009\time\row10_clock_in_am.png,"unparsable(',000'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_in_pm,"(13,000.",,,data/clockin_synth/crops\clock_0009\time\row10_clock_in_pm.png,"unparsable('(13,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_out_am,"(12,000.",,,data/clockin_synth/crops\clock_0009\time\row10_clock_out_am.png,"unparsable('(12,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,10,,row10_clock_out_pm,(1901.,19:01,,data/clockin_synth/crops\clock_0009\time\row10_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,11,,row11_clock_in_am,(07.30.,07:30,,data/clockin_synth/crops\clock_0000\time\row11_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,11,,row11_clock_in_pm,(12.30.,12:30,,data/clockin_synth/crops\clock_0000\time\row11_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,11,,row11_clock_out_am,(1/1.30.,11:30,,data/clockin_synth/crops\clock_0000\time\row11_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,11,,row11_clock_out_pm,"""17.19..",17:19,,data/clockin_synth/crops\clock_0000\time\row11_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,11,,row11_clock_in_am,",000",,,data/clockin_synth/crops\clock_0001\time\row11_clock_in_am.png,"unparsable(',000'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,11,,row11_clock_in_pm,"(13,000.",,,data/clockin_synth/crops\clock_0001\time\row11_clock_in_pm.png,"unparsable('(13,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,11,,row11_clock_out_am,"(12,000.",,,data/clockin_synth/crops\clock_0001\time\row11_clock_out_am.png,"unparsable('(12,000.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,11,,row11_clock_out_pm,(1901.,19:01,,data/clockin_synth/crops\clock_0001\time\row11_clock_out_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,11,,row11_clock_in_am,",10.15.",,,data/clockin_synth/crops\clock_0002\time\row11_clock_in_am.png,"unparsable(',10.15.'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,11,,row11_clock_in_pm,(13.45.,13:45,,data/clockin_synth/crops\clock_0002\time\row11_clock_in_pm.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,11,,row11_clock_out_am,(13.15.,13:15,,data/clockin_synth/crops\clock_0002\time\row11_clock_out_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
20251006_161346,clockin_synth,,11,,row11_clock_out_pm,"1.1,",,,data/clockin_synth/crops\clock_0002\time\row11_clock_out_pm.png,"unparsable('1.1,'); invalid_time",C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,False
20251006_161346,clockin_synth,,11,,row11_clock_in_am,(07.30.,07:30,,data/clockin_synth/crops\clock_0003\time\row11_clock_in_am.png,,C:\Users\samue\OneDrive\Documents\timesheet-ocr-prototype\data\clockin_synth\ocr_time_results.jsonl,True
